"census_tract","total_population","california_county","zip","approximate_location","longitude","latitude","ces_4_0_score","ces_4_0_percentile","ces_4_0_percentile_range","ozone","ozone_pctl","pm2_5","pm2_5_pctl","diesel_pm","diesel_pm_pctl","drinking_water","drinking_water_pctl","lead","lead_pctl","pesticides","pesticides_pctl","tox_release","tox_release_pctl","traffic","traffic_pctl","cleanup_sites","cleanup_sites_pctl","groundwater_threats","groundwater_threats_pctl","haz_waste","haz_waste_pctl","imp_water_bodies","imp_water_bodies_pctl","solid_waste","solid_waste_pctl","pollution_burden","pollution_burden_score","pollution_burden_pctl","asthma","asthma_pctl","low_birth_weight","low_birth_weight_pctl","cardiovascular_disease","cardiovascular_disease_pctl","education","education_pctl","linguistic_isolation","linguistic_isolation_pctl","poverty","poverty_pctl","unemployment","unemployment_pctl","housing_burden","housing_burden_pctl","pop_char","pop_char_score","pop_char_pctl","direct","indirect","avg_env","scaled_comp_env","avg_pop","scaled_comp_pop","water_risk_score","PCT"
6067005601,5969,"Sacramento",95825,"Arden-Arcade",-121.3922482,38.6031948,36.42,69.76,"65-70%",0.048,53.73,9.476585975,44.24,0.06,21.87,575.8,67.27,71.01,80.32,0,0,116.4025981,25.04,840.0433132,47.05,6,46.08,12.25,52.42,1.055,85.78,4,43.78,0,0,43.5,5.31,52.78,107.05,94.38,4.99,52.01,13.18,55.21,10.6,44.01,3.4,27.26,44.3,75.11,13.9,95.6,26.2,83.08,66.11,6.86,74.56,54.49,21.445,50.6233333333333,0,52.0096,0,0,31
6001402900,1406,"Alameda",94612,"Oakland",-122.26681,37.8071501,36.39,69.74,"65-70%",0.029,3.12,9.918430785,48.33,0.959,97.93,110.41,4.21,56.23,60.35,0,0,486.1893311,51.08,473.4797273,18.88,11.7,64.87,138.4,98.06,1.48,90.13,11,86.96,0.5,22.08,47.8,5.84,64.41,122.65,96.16,3.28,12.59,11.19,39.46,20.9,66.31,25,92.37,50.3,82.21,5.8,55.02,18.9,58.23,60.11,6.24,65.86,63.0766666666667,22.5325,57.0727777777778,0,56.6624,0,0,31
6019003803,10542,"Fresno",93723,"Unincorporated Fresno County area",-119.9090383,36.7715459,36.37,69.73,"65-70%",0.058,76.94,12.67235585,92.25,0.031,10.93,814.06,94.68,26.74,20.05,438.64,85,946.8029989,62.85,202.6705316,4.13,8,53.43,0,0,0.01,1.8,0,0,0,0,40.92,5,45.48,75.99,82.65,6.73,87.02,12.26,48.31,22.8,69.64,14.8,76.9,40.6,69.96,9.1,82.33,15.2,39.7,70.18,7.28,80.35,31.56,21.7,35.5066666666667,0,54.1648,0,0,31
6019004409,3232,"Fresno",93711,"Fresno",-119.811928,36.8437897,36.37,69.72,"65-70%",0.06,82.48,13.4653915,95.57,0.037,13.38,859.24,96.6,17.75,9.88,0,0,1349.958334,70.71,1237.150047,70.1,21.7,83.37,9.25,44.18,0.2,35.62,2,23.88,2,52.9,52.56,6.42,76.95,69.05,77.78,6.76,87.34,11.17,39.21,10.8,44.65,4.7,36,28.8,51.95,3.8,28.2,16.2,45.03,54.64,5.67,57.11,54.8866666666667,8.905,42.5277777777778,0,32.9328,0,0,31
6001406500,6586,"Alameda",94601,"Oakland",-122.2169867,37.7880813,36.37,69.7,"65-70%",0.029,3.12,9.209329519,40.78,0.194,61.01,110.41,4.21,84.86,93.22,0,0,437.7293396,49.02,636.2137641,31.16,0.9,11.83,49.6,90.04,0.125,21.96,11,86.96,0.1,2.52,37.76,4.61,36.6,96.02,91.56,6.3,80.34,10.71,35.72,26.9,76.18,15.8,79,50,81.76,9.1,82.33,33.5,95.01,76.03,7.89,88.01,60.4033333333333,5.49,43.9288888888889,0,66.2848,0,0,31
6067001700,5513,"Sacramento",95817,"Sacramento",-121.4417291,38.5519098,36.36,69.69,"65-70%",0.046,44.98,9.040719852,38.21,0.506,90.18,265.26,16.85,49.3,50.69,0,0,160.1419983,30.5,2507.974019,92.68,14.5,74.19,72.9,94.64,3.935,97.14,5,51.22,3.2,64.4,55.78,6.81,83.86,61.73,71.16,2.35,3.57,13.14,54.91,13.7,52.32,15.8,79,37.7,65.7,NA,NA,15.6,41.86,51.47,5.34,52.71,54.2366666666667,24.285,52.3477777777778,0,NA,NA,NA,NA
6037480901,5407,"Los Angeles",91803,"Alhambra",-118.140161,34.0869807,36.35,69.68,"65-70%",0.053,69.32,11.85129966,71.36,0.241,68.81,797.88,93.52,56.69,61.1,0,0,1518.204976,73.54,746.7193697,40.05,27,87.31,90.9,96.03,0.735,79.58,0,0,0,0,57.34,7,86.76,21.08,10.43,6.15,78.21,5.75,2.55,19.3,63.6,21.7,88.7,43,73.42,5.7,53.89,21.5,68.94,50.05,5.19,50.4,63.1833333333333,19.895,55.3855555555556,0,55.768,0,0,31
6071007305,4909,"San Bernardino",92354,"Loma Linda",-117.2531226,34.0583656,36.35,69.67,"65-70%",0.073,100,11.59727653,63.26,0.283,74.61,631.2,70.69,73.97,83.57,0.09,25.21,395.1063283,46.75,775.0131211,42.35,1.75,22.62,0,0,0.57,73.32,1,12.45,0,0,49.43,6.04,68.97,33.04,30.47,6.72,86.81,9.96,29.65,18.7,62.48,9,57.76,51.5,83.49,6.6,63.42,21.4,68.54,58.06,6.02,62.52,27.7133333333333,24.6325,34.8972222222222,0,53.7104,0,0,31
6037106649,2661,"Los Angeles",91342,"Los Angeles",-118.4606541,34.2892618,36.34,69.65,"65-70%",0.067,97,11.17287637,56.49,0.478,88.97,673.84,74.25,48.73,49.78,0,0,610.5633443,55.48,1941.713469,86.09,0,0,3,22.12,0.79,81.06,0,0,8.75,87.95,55.08,6.73,82.56,52.6,59.71,5.18,57.1,10.62,35.09,25.8,74.65,7.2,49.57,28.1,50.68,2,6.3,27.9,86.57,52.09,5.4,53.59,32.1233333333333,20.265,34.9255555555556,0,42.8432,0,0,31
6085503401,4468,"Santa Clara",95122,"San Jose",-121.8399909,37.3330501,36.34,69.64,"65-70%",0.041,24.88,8.989394654,37.09,0.297,76.07,291.53,22.74,88.85,95.99,0,0,156.7120031,30.13,3740.448542,98.33,0,0,6.5,36.16,0.25,43.3,0,0,0,0,37.4,4.57,35.49,71.58,79.47,7.26,92.2,15.02,66.44,35.6,85.85,21.9,89.04,25.1,44.62,7.1,68.4,25.9,82.41,76.72,7.96,88.83,19.6333333333333,10.825,20.3055555555556,0,59.2512,0,0,31
6073015802,4877,"San Diego",92020,"El Cajon",-116.9599184,32.7912947,36.34,69.63,"65-70%",0.05,62.53,9.822412779,47.29,0.14,48.69,408.31,45.86,56,60.05,0,0,167.980601,31.3,657.3119411,32.71,11,63.7,3,22.12,0.345,55.42,6,58.69,0,0,40.7,4.97,44.9,55.74,63.82,4.9,49.62,14.7,64.61,26.6,75.74,18.8,84.79,50.9,82.94,7.1,68.4,35.3,96.31,70.49,7.31,80.7,42.2233333333333,13.855,37.3855555555556,0,65.3088,0,0,31
6037602504,4961,"Los Angeles",90250,"Hawthorne",-118.3373323,33.9055479,36.32,69.62,"65-70%",0.043,29.89,12.06541253,82.27,0.153,51.95,373.79,39.54,50.47,52.24,0,0,7910.616699,96.1,1174.384098,67.65,0.1,2.07,2,14.31,0.15,26.67,5,51.22,0.2,9.67,41.9,5.12,48.2,77.65,83.85,4.53,39.52,19.79,86.75,19.3,63.6,9.4,59.37,43.4,73.89,5.4,49.86,28.3,87.49,68.44,7.1,78.03,35.0233333333333,6.6675,27.7938888888889,0,53.4736,0,0,31
6099003906,5404,"Stanislaus",95380,"Turlock",-120.8421217,37.5053439,36.31,69.6,"65-70%",0.055,72.55,12.6507062,92.13,0.257,71.15,893.07,97.8,47.66,48.36,0,0,142.435997,28.44,483.338352,19.74,0,0,15.25,59.89,0.35,56.4,0,0,0,0,43.6,5.32,53.06,48.01,53.51,3.61,18.4,15.87,70.8,21.7,67.6,17,81.35,55.7,87.88,11.9,91.94,30.2,90.87,65.75,6.82,74.14,52.5633333333333,14.1,44.4422222222222,0,67.1424,0,0,31
6065042719,5470,"Riverside",92567,"Nuevo",-117.1606951,33.7976018,36.3,69.59,"65-70%",0.067,97.1,10.28994027,51.05,0.062,22.7,517.92,62.23,40.75,38.19,69.69,74.41,152.2559967,29.52,1110.359016,64.51,4,37.55,2,14.31,0.1,16.64,0,0,2.5,59.18,45.15,5.51,57.09,35.58,34.51,5.57,66.05,16.97,75.91,26.4,75.45,9.4,59.37,37.3,65.08,NA,NA,22.6,72.6,63.47,6.58,70.65,25.5133333333333,22.7625,32.1838888888889,0,NA,NA,NA,NA
6037107010,3141,"Los Angeles",91342,"Los Angeles",-118.4467204,34.3020803,36.3,69.58,"65-70%",0.067,97,10.88563321,54.09,0.072,26.52,674.2,74.32,86.17,94.17,0,0,520.6393128,52.39,562.0449257,25.64,0.7,9.59,3.75,25.09,1.37,89.41,0,0,0,0,43.62,5.33,53.11,63.98,73.29,3.63,18.8,13.45,57.13,39.1,89.29,13.1,71.67,44.1,74.87,9.4,83.63,29,88.87,65.7,6.82,74.09,33.1366666666667,22.3525,36.9927777777778,0,65.3328,0,0,31
6037183103,4355,"Los Angeles",90042,"Los Angeles",-118.1749059,34.1156486,36.29,69.57,"65-70%",0.055,71.66,11.49946691,60.77,0.263,72.28,783.63,87.54,69.27,78.21,0,0,1307.436666,70.08,1266.598929,71.29,4,37.55,0,0,0.125,21.96,2,23.88,0,0,48.21,5.89,65.7,42.89,45.96,5.57,66.05,11.13,38.87,21.9,68.03,13.6,73.1,37.5,65.41,8.6,78.97,18.7,57.38,59.44,6.17,64.75,37.14,5.49,28.42,0,54.8624,0,0,31
6065043821,5389,"Riverside",92223,"Beaumont",-116.9602294,33.9374598,36.29,69.55,"65-70%",0.07,98.67,9.699019292,46.26,0.33,79.32,319.43,29.67,28.74,22.47,0,0,185.1513367,33.2,1469.676115,77.41,3.5,33.87,0,0,1.19,87.73,0,0,0,0,40.36,4.93,43.77,60.02,69.03,6.32,80.73,22.76,94.68,14.1,53.4,NA,NA,33.9,60.01,8.6,78.97,17.1,49.72,71,7.37,81.42,9.89,21.9325,21.215,0,NA,NA,NA,NA
6001432600,7043,"Alameda",94577,"San Leandro",-122.1551539,37.7226922,36.29,69.54,"65-70%",0.033,7.52,8.497131686,22.61,0.547,91.39,110.41,4.21,63.58,70.95,0,0,484.6926575,50.95,616.2765599,29.5,39.8,93.3,44.3,88.01,0.295,47.98,2,23.88,2,52.9,43.5,5.31,52.82,76.53,83.13,5.69,68.71,14.71,64.63,16.3,58.28,9.9,61.54,28.5,51.41,7.8,74.1,17.7,52.61,65.87,6.83,74.27,38.7,11.995,33.7966666666667,0,47.6704,0,0,31
6037551402,4677,"Los Angeles",90241,"Downey",-118.1459703,33.9414621,36.29,69.53,"65-70%",0.046,44.98,12.06771641,82.44,0.095,35.46,485.83,58.66,73.63,83.23,0,0,5199.886597,92.81,1088.674443,63.34,0,0,8.25,41.42,0.46,66.6,7,66.74,0.4,14.43,51.02,6.23,72.84,48.68,54.6,4.88,48.99,20.2,87.97,13.1,50.97,9.8,61.09,21.5,37.16,3.9,29.41,20.2,63.61,56.15,5.82,59.8,55.6066666666667,16.65,48.1711111111111,0,38.7584,0,0,31
6037406102,6167,"Los Angeles",91723,"Covina",-117.8892621,34.081477,36.26,69.52,"65-70%",0.058,76.94,12.11454487,85.44,0.315,77.98,517.47,62.21,72.57,82,0,0,1487.888021,73.13,632.4235696,30.85,1,17.08,0,0,0.63,75.96,3,33.16,1.25,38.99,51.73,6.32,74.86,74.1,81.33,4.83,47.59,14.21,61.69,10.9,44.94,6.2,44.36,34.4,60.79,5,44.35,15.5,41.38,55.35,5.74,58.33,31.79,18.99,33.8533333333333,0,37.7312,0,0,31
6067009105,2629,"Sacramento",95826,"La Riviera",-121.371319,38.5619376,36.24,69.5,"65-70%",0.047,50.54,9.013130739,37.66,0.698,95.33,469.9,56.53,55.41,59.4,0,0,215.5179952,35.91,2269.739136,90.38,0,0,6,35.02,0,0,5,51.22,0,0,41.23,5.03,46.45,85.46,87.9,7.47,93.65,16.09,71.97,10.8,44.65,3.9,30.69,53.1,85.24,8.2,76.69,14.2,34.25,69.4,7.2,79.39,47.59,0,31.7266666666667,0,43.4432,0,0,32
6067009606,7488,"Sacramento",95823,"Sacramento",-121.4238461,38.4663129,36.23,69.49,"65-70%",0.045,39.99,8.736847227,31.19,0.256,70.96,440.69,52.75,47.15,47.52,0,0,77.76880137,21.21,1484.018928,77.83,0,0,0,0,0.8,81.5,4,43.78,0,0,36.81,4.49,33.63,141.33,98.45,4.69,43.55,26.61,98.74,23.5,70.69,15,77.43,47.5,79.13,10,86.19,19.9,62.42,77.71,8.06,89.84,32.1766666666667,20.375,35.0344444444444,0,60.1376,0,0,32
6037123104,4416,"Los Angeles",91606,"Los Angeles",-118.3650028,34.1828906,36.23,69.48,"65-70%",0.06,82.48,11.51474422,61.12,0.12,43.32,726.64,83.13,75.82,85.49,0,0,1096.122325,65.85,695.2956959,35.73,36.4,91.43,1,6.97,0.29,47.6,0,0,1,35.72,50.21,6.13,70.84,41.36,43.78,5.25,58.79,11.48,42.02,21.1,66.63,11,65.62,46.3,77.81,3.8,28.2,29.9,90.41,56.97,5.91,60.88,30.0333333333333,11.9,27.9555555555556,0,52.5872,0,0,32
6037600601,2653,"Los Angeles",90303,"Inglewood",-118.3220544,33.9418498,36.17,69.47,"65-70%",0.043,29.89,12.10856935,85.1,0.071,26.47,443.83,53.45,79.08,88.48,0.17,30.07,6344.883301,94.51,819.7664027,45.63,0.8,10.08,1,6.97,0.145,24.71,0,0,0,0,40.58,4.96,44.48,85.19,87.79,11.85,99.92,19.56,85.92,12.4,49.42,0,0,26.7,48.03,7.4,70.9,24.7,79.3,70.37,7.3,80.56,20.14,13.695,22.5566666666667,0,39.624,0,0,32
6029004000,9516,"Kern",93263,"Unincorporated Kern County area",-119.2918485,35.516438,36.17,69.45,"65-70%",0.06,82.48,13.64874758,96.5,0.049,17.5,802.53,93.83,51.69,53.86,3359.28,95.62,317.5596619,42.79,128.2621346,1.83,1.2,18.7,5.25,31.51,0.01,1.8,0,0,0,0,43.83,5.35,53.55,45.4,49.43,4.42,36.41,17.07,76.52,43.9,92.75,26.1,93.26,51.6,83.58,10.1,86.75,12.2,24.46,65.14,6.76,73.17,41.78,24.355,44.09,0,60.928,0,0,32
6037532102,3936,"Los Angeles",90640,"Montebello",-118.1116637,33.9983747,36.15,69.44,"65-70%",0.049,59.69,12.2207944,88.75,0.135,47.27,177.7,5.93,70.62,79.97,0,0,3164.799927,85.43,1020.985246,59.21,1,17.08,4.5,27.76,0.575,73.47,2,23.88,6,79.95,50.33,6.15,71.21,57.34,66.03,4.05,27.92,17.79,79.89,25,73.16,18,83.35,23.6,41.91,4.6,39.21,15.2,39.7,56.7,5.88,60.56,19.19,18.3675,25.0383333333333,0,44.3728,0,0,32
6095251701,3211,"Solano",94590,"Vallejo",-122.266959,38.1165979,36.14,69.43,"65-70%",0.036,13.62,8.96469607,36.52,0.151,51.46,299.97,24.03,73.74,83.33,0,0,922.2563275,62.45,653.2660099,32.38,0,0,25.05,74.86,0.34,54.82,7,66.74,0,0,38.41,4.69,38.63,199.35,99.81,6.57,84.53,21.22,91.55,9.3,39.21,3.5,28.04,40.7,70.13,7.4,70.9,23.2,74.79,74.29,7.71,85.7,55.21,13.705,45.9433333333333,0,45.2912,0,0,32
6081610203,3878,"San Mateo",94063,"Redwood City",-122.2235825,37.4797023,36.14,69.42,"65-70%",0.034,10.57,8.036974325,13.88,0.436,86.82,401.64,43.62,83,91.97,0,0,109.2703323,24.44,1405.637042,75.56,53.85,96.53,71.9,94.54,0.66,77.02,0,0,1,35.72,49.16,6,68.25,45.99,50.4,5.51,64.78,7.67,11.34,38.2,88.47,40.1,98.58,45.5,76.87,2.6,11.87,32.4,93.73,58.04,6.02,62.47,46.0533333333333,19.255,43.5388888888889,0,59.1232,0,0,32
6071000401,6350,"San Bernardino",91710,"Unincorporated San Bernardino County area",-117.723699,34.0151297,36.13,69.4,"65-70%",0.055,72.83,12.69876115,92.35,0.402,85.04,865.05,96.77,47.62,48.28,8.61,59.07,949.6453246,62.89,1657.096232,81.19,0.4,5.64,2,14.31,0.665,77.1,2,23.88,1,35.72,60.31,7.36,91.35,43.64,47.1,4.3,33.73,17.66,79.37,15.6,56.73,4.9,36.97,22.8,40.11,7.2,69.13,6.2,2.99,47.29,4.91,46.18,44.9866666666667,34.0425,52.6861111111111,0,32.9488,0,0,32
6077003500,23978,"San Joaquin",95212,"Morada",-121.2450807,38.0298609,36.12,69.39,"65-70%",0.046,46.99,10.5758938,52.71,0.168,55.69,1154.73,99.96,29.29,23.07,680.29,86.97,168.4100698,31.35,994.6430925,57.51,0.5,7.71,3.5,23.44,0.205,35.98,7,66.74,0,0,46.78,5.71,61.59,40.7,42.55,6.05,76.12,17.84,80.1,24.2,71.75,10.5,63.69,27.9,50.4,6.6,63.42,13.2,29.16,60.97,6.32,67.03,63.38,30.7375,62.745,0,44.5472,0,0,32
6067002100,2096,"Sacramento",95818,"Sacramento",-121.5063658,38.5693327,36.12,69.38,"65-70%",0.045,42.56,9.190180692,40.49,0.747,96.03,265.26,16.85,61.84,68.29,0,0,492.1796519,51.21,2054.115821,87.93,26.65,87.16,44.85,88.16,0.505,69.58,16,96.26,2,52.9,59.88,7.31,90.69,84.73,87.59,2.61,5.41,13.06,54.39,4.9,20.86,6.1,43.88,38.5,66.87,5.9,56.19,15.8,42.83,47.63,4.94,46.68,67.09,17.395,56.3233333333333,0,36.9008,0,0,32
6065045302,4027,"Riverside",92201,"Indio",-116.2251547,33.7343347,36.12,69.36,"65-70%",0.062,88.7,7.501055114,9.63,0.626,93.74,249.28,11.59,72.05,81.54,0,0,0.133480667,2.84,1171.216051,67.49,0,0,2,14.31,0.02,2.51,9,77.3,1,35.72,38.28,4.67,38.2,58.55,67.47,4.71,44.21,16.66,74.58,37.3,87.55,39.8,98.51,41,70.53,12.2,92.65,27.2,85.27,74.49,7.73,86.03,34.4,0.6275,23.3516666666667,0,69.5216,0,0,32
6077003403,4800,"San Joaquin",95210,"Unincorporated San Joaquin County area",-121.3040245,38.0361301,36.11,69.35,"65-70%",0.046,44.98,10.58833385,52.72,0.074,27.48,665.48,73.01,33.63,28.78,129.24,78.76,153.2815654,29.62,761.0845632,41.3,0,0,3,22.12,0.01,1.8,4,43.78,0,0,35.9,4.38,31.49,81.55,86.03,5.91,73.33,24.51,97.36,23.5,70.69,9.5,59.79,45,76.11,14,95.72,20.3,63.97,79.41,8.24,91.99,46.3033333333333,20.14,44.2955555555556,0,58.6048,0,0,32
6059001506,4286,"Orange",92821,"Unincorporated Orange County area",-117.8881656,33.938738,36.11,69.34,"65-70%",0.049,58.23,12.08737078,83.58,0.118,42.97,779.22,87.35,39.45,36.36,0,0,3251.626668,85.8,4038.317948,98.78,7.95,52.41,11.5,50.87,2.545,94.8,0,0,2.2,54.85,57.95,7.08,87.7,34.74,32.95,5.76,70.16,12.77,52.55,7.1,30.41,5.9,42.81,16.3,25.25,5.4,49.86,26.7,84.16,49.19,5.1,49,46.0733333333333,23.7,46.5155555555556,0,37.1984,0,0,32
6059087503,6011,"Orange",92802,"Anaheim",-117.9195905,33.7996822,36.09,69.33,"65-70%",0.047,50.54,12.00183003,78.28,0.369,82.64,576.69,67.38,68.88,77.59,0,0,4167.783366,90.04,1088.230322,63.28,0,0,1.5,10.64,1.08,86.21,0,0,2.5,59.18,52.88,6.46,77.83,49.83,56.33,4.41,36.14,11.29,40.42,27.3,76.64,15.1,77.63,41.2,70.84,3.5,23.75,21.4,68.54,53.89,5.59,55.9,26.0066666666667,21.5525,31.7061111111111,0,50.784,0,0,32
6037134002,3665,"Los Angeles",91306,"Los Angeles",-118.5855271,34.2026924,36.09,69.31,"65-70%",0.06,82.48,11.84082938,70.96,0.194,60.83,726.64,83.13,67.47,75.83,0,0,529.0290019,52.61,1373.955187,74.58,0.25,4.12,1.5,10.64,0.21,37.68,4,43.78,0.7,24.83,49.77,6.08,69.77,55.74,63.82,4,26.64,13.58,57.89,27.2,76.49,13.9,74.1,41.4,71.22,3.9,29.41,23,74.04,57.25,5.94,61.27,45.85,9.42,36.8466666666667,0,52.0416,0,0,32
6037106113,3697,"Los Angeles",91342,"Los Angeles",-118.4222365,34.3061792,36.09,69.3,"65-70%",0.069,97.6,10.92587915,54.25,0.278,74.04,726.64,83.13,42.05,39.91,0,0,452.3459981,49.64,1585.200139,79.8,3,31.24,0,0,0.36,57.46,0,0,1,35.72,48.16,5.88,65.51,63.98,73.29,6.61,85.17,13.45,57.13,25.1,73.42,5.5,40.44,24.2,42.9,4.8,41.84,14.1,33.7,59.16,6.14,64.26,27.71,14.365,28.05,0,37.168,0,0,32
6001433900,7685,"Alameda",94578,"Ashland",-122.1135398,37.6992653,36.09,69.29,"65-70%",0.034,10.57,8.712181819,30.22,0.916,97.67,110.41,4.21,71.15,80.45,0,0,407.6069946,47.47,1122.110761,65.1,0,0,14,56.13,0.15,26.67,1,12.45,0,0,34.33,4.19,27.41,101.31,93.01,6.33,80.99,16.17,72.27,28.8,78.63,20.5,87.32,40.4,69.72,11.4,90.86,31.9,93.07,83,8.61,95.3,24.2633333333333,6.6675,20.6205555555556,0,67.136,0,0,32
6001427600,5200,"Alameda",94501,"Alameda",-122.2835979,37.7778323,36.08,69.28,"65-70%",0.029,3.12,9.438123171,43.8,0.277,73.85,110.41,4.21,65.79,73.93,0,0,422.330658,48.22,801.3663664,44.36,22.4,84.06,241.2,99.47,0.815,81.72,11,86.96,0,0,47.77,5.83,64.29,64.7,74,5.66,68.14,12.67,51.82,19.4,63.76,8.1,53.86,33.4,59.23,1.8,4.89,30.5,91.28,59.63,6.19,65.08,63.5466666666667,20.43,55.9844444444444,0,43.6832,0,0,32
6107002003,6426,"Tulare",93277,"Visalia",-119.3226585,36.3056613,36.08,69.26,"65-70%",0.062,88.7,14.42108708,98.43,0.143,49.43,578.23,67.57,47.71,48.46,0,0,2692.23558,83.5,665.1829752,33.31,57,96.98,45.5,88.49,0.295,47.98,1,12.45,0,0,55.51,6.78,83.34,46.26,50.91,5.01,52.54,13.76,59.12,15,55.34,NA,NA,38.7,67.17,3.6,25.23,16.4,46.02,51.32,5.32,52.53,56.17,11.995,45.4433333333333,0,NA,NA,NA,NA
6085503122,3602,"Santa Clara",95112,"San Jose",-121.8568692,37.3125122,36.08,69.25,"65-70%",0.041,22.19,8.817036264,33.2,0.341,80.29,291.53,22.74,33.87,29.12,0,0,158.7156626,30.31,927.5316135,53.55,18.7,80.37,75.25,94.89,1.185,87.65,3,33.16,22,98.79,48.94,5.98,67.58,41.65,44.14,5.54,65.36,8.44,16.65,31.4,81.7,29.2,95.29,55.3,87.5,2.9,15.84,30.6,91.46,58.2,6.04,62.68,50.2633333333333,21.9125,48.1172222222222,0,59.4864,0,0,32
6101051000,2598,"Sutter",95993,"Unincorporated Sutter County area",-121.6633133,39.0342246,36.07,69.24,"65-70%",0.048,51.96,8.576604843,25.05,0.072,26.89,512.74,61.7,56.36,60.53,2814.34,94.69,35.33289973,15.64,255.6494369,6.19,3,31.24,12.3,52.53,1,85.14,13,91.87,6.1,80.09,51.28,6.26,73.52,29.54,24.2,5.49,64.18,14.84,65.27,23.4,70.58,7.5,51.1,48.2,79.91,11,89.67,8.4,8.04,55.54,5.76,58.65,68.7,44.9575,75.7716666666667,0,47.888,0,0,32
6037402803,3270,"Los Angeles",91766,"Pomona",-117.7453051,34.0478488,36.06,69.23,"65-70%",0.057,75.12,12.6367597,92.02,0.064,23.61,754.44,85.97,85.5,93.64,0,0,819.5456645,60.78,269.8539342,6.75,0,0,0,0,0.175,30.17,0,0,0.6,22.96,40.03,4.89,42.9,74.95,82.04,3.83,22.65,17.48,78.25,46.3,94.41,21,87.81,53.8,85.88,6.8,65.63,22.6,72.6,71.12,7.38,81.58,28.6566666666667,7.5425,24.1327777777778,0,65.0128,0,0,32
6059011722,2259,"Orange",92870,"Placentia",-117.8706075,33.8654909,36.05,69.21,"65-70%",0.048,53.73,12.200145,88.3,0.415,85.72,473.1,57.3,24.28,17.06,0,0,9940.890138,97.35,1835.095985,84.4,45.15,94.87,15,59.6,4.815,97.7,0,0,5.5,77.62,62.31,7.61,93.52,37.95,37.91,4.46,37.58,9.53,25.62,15.2,55.8,9.6,60.17,21.7,37.64,7.7,73.41,19.6,61.25,45.68,4.74,43.87,38.9666666666667,24.425,42.2611111111111,0,46.1232,0,0,32
6059089102,6686,"Orange",92843,"Garden Grove",-117.9083925,33.763493,36.04,69.2,"65-70%",0.047,50.54,11.94831275,75.62,0.249,69.83,476.06,57.61,64.22,71.85,0,0,3559.62325,87.05,1765.572309,83.19,8.7,54.44,6.5,36.16,0.21,37.68,0,0,0.5,22.08,51.33,6.27,73.65,33.32,30.86,5.8,71.03,9.34,23.94,33.9,84.24,19.5,85.83,33,58.62,5.3,48.26,21.2,67.72,55.44,5.75,58.52,31.2566666666667,9.42,27.1177777777778,0,55.1472,0,0,32
6059089104,6434,"Orange",92843,"Garden Grove",-117.9096281,33.7571126,36.03,69.19,"65-70%",0.047,50.54,11.94630321,75.51,0.182,58.58,473.71,57.4,61.47,67.8,0,0,3543.546672,86.9,1470.75528,77.45,8.7,54.44,4.5,27.76,0.295,47.98,0,0,0.5,22.08,49.67,6.06,69.53,30.27,25.49,5.35,61.01,8.41,16.53,41.9,91.33,32.1,96.56,46.1,77.58,7,67.48,21.3,68.11,57.28,5.94,61.32,28.3866666666667,11.995,26.9211111111111,0,64.1696,0,0,32
6085505100,4076,"Santa Clara",95110,"San Jose",-121.9239674,37.3629186,36.03,69.18,"65-70%",0.039,17.65,8.748670979,31.51,0.603,93.06,291.53,22.74,46.59,46.62,0.02,16.52,239.5670014,37.76,2831.5853,94.95,60.55,97.39,105.8,96.99,3.615,96.96,3,33.16,3.6,66.9,56.16,6.86,84.68,41.32,43.71,6.34,81.22,7.84,12.48,14.5,54.21,12.6,70.31,32.9,58.51,4,30.88,20.2,63.61,50.65,5.25,51.44,50.9633333333333,28.37,52.8888888888889,0,44.4032,0,0,32
6083002103,4495,"Santa Barbara",93454,"Santa Maria",-120.4270588,34.9306689,36.02,69.16,"65-70%",0.034,10.57,7.567723582,10.03,0.155,52.41,246.37,11.17,39.31,36.12,1705.22,92.03,13.68538997,9.91,1089.731518,63.4,1,17.08,73.15,94.72,0.44,64.77,9,77.3,0,0,40.73,4.97,45,82.18,86.65,6.01,75.33,12.69,52.01,30.4,80.66,18.2,83.84,57.5,89.66,3.1,18.31,21.6,69.15,69.83,7.24,79.83,61.0633333333333,39.2,66.8422222222222,0,54.6592,0,0,32
6019001408,2677,"Fresno",93727,"Fresno",-119.7276686,36.7252331,36.01,69.15,"65-70%",0.062,88.7,13.93057587,97.82,0.037,13.27,733.95,84.39,30.99,25.15,30.59,69.14,2333.867696,81.65,483.289173,19.71,0,0,5,30.88,0.05,7.35,0,0,0,0,42.53,5.19,50.18,54.65,62.57,5.38,61.71,9.81,28.12,35,85.32,20.4,87.21,51.9,84.12,12.3,92.88,20.5,64.82,66.84,6.93,75.66,38.4233333333333,19.1225,38.3638888888889,0,66.296,0,0,32
6059088501,6883,"Orange",92843,"Garden Grove",-117.9263206,33.774306,36,69.14,"65-70%",0.047,48.45,11.94311998,75.3,0.27,73.07,481.19,58.26,71.59,80.95,0,0,3703.916626,87.8,1812.701209,84.09,1.75,22.62,5.5,32.38,0.195,32.03,0,0,3.5,66.69,52.57,6.42,77,45.41,49.49,4,26.64,14.52,63.57,29.5,79.59,24.1,91.46,34.2,60.45,3.5,23.75,17.7,52.61,54.07,5.61,56.22,30.2133333333333,8.0075,25.4805555555556,0,49.2576,0,0,32
